name,district,section,community,area,orientation,layout,rent,unit_rent
整租·广渠门外大街6号院 2室1厅 东南,朝阳,劲松,广渠门外大街6号院,72.0,东南,2室1厅1卫,6500.0,90.28
整租·劲松五区 2室1厅 东/西,朝阳,劲松,劲松五区,60.0,东 西,2室1厅1卫,5200.0,86.67
整租·富顿 1室0厅 南,朝阳,劲松,富顿,51.18,南,1室0厅1卫,6500.0,127.0
整租·农光南里 2室1厅 东/北,朝阳,劲松,农光南里,72.0,东 北,2室1厅1卫,5300.0,73.61
整租·广泉小区 3室1厅 东/南,朝阳,劲松,广泉小区,128.82,东 南,3室1厅2卫,13500.0,104.8
整租·广和东里 3室1厅 南/北,朝阳,劲松,广和东里,63.5,南 北,3室1厅1卫,7000.0,110.24
整租·富顿 1室0厅 东,朝阳,劲松,富顿,48.79,东,1室0厅1卫,5800.0,118.88
整租·农光里 1室1厅 南,朝阳,劲松,农光里,43.74,南,1室1厅1卫,6300.0,144.03
整租·劲松五区 2室1厅 南,朝阳,劲松,劲松五区,55.0,南,2室1厅1卫,4700.0,85.45
整租·华腾北塘商务中心 1室1厅 北,朝阳,劲松,华腾北塘商务中心,92.29,北,1室1厅1卫,9500.0,102.94
整租·富顿 1室0厅 东,朝阳,劲松,富顿,48.79,东,1室0厅1卫,5900.0,120.93
整租·农光南路 2室1厅 南/北,朝阳,劲松,农光南路,54.57,南 北,2室1厅1卫,5200.0,95.29
整租·劲松南路 2室1厅 西南,朝阳,劲松,劲松南路,65.0,西南,2室1厅1卫,5000.0,76.92
整租·广渠门外大街 2室1厅 南/北,朝阳,劲松,广渠门外大街,62.0,南 北,2室1厅1卫,5500.0,88.71
整租·建业苑(松榆北路7号院) 3室1厅 南/北,朝阳,劲松,建业苑(松榆北路7号院),90.0,南 北,3室1厅1卫,7000.0,77.78
整租·武圣西里 1室1厅 南,朝阳,劲松,武圣西里,37.0,南,1室1厅1卫,4000.0,108.11
整租·劲松八区 2室1厅 东,朝阳,劲松,劲松八区,62.0,东,2室1厅1卫,5300.0,85.48
整租·武圣东里 1室1厅 南,朝阳,劲松,武圣东里,42.6,南,1室1厅1卫,4700.0,110.33
整租·和谐雅园 3室1厅 东,朝阳,劲松,和谐雅园,119.0,东,3室1厅2卫,11200.0,94.12
整租·农光南里 3室1厅 南/北,朝阳,劲松,农光南里,76.04,南 北,3室1厅1卫,6700.0,88.11
整租·农光里 2室1厅 南/北,朝阳,劲松,农光里,60.75,南 北,2室1厅1卫,5200.0,85.6
整租·广泉小区 2室1厅 东/南,朝阳,劲松,广泉小区,101.73,东 南,2室1厅1卫,9000.0,88.47
整租·劲松嘉园 2室1厅 东南,朝阳,劲松,劲松嘉园,96.0,东南,2室1厅1卫,8700.0,90.62
整租·金隅瑞和园 1室1厅 西/北,海淀,玉泉路,金隅瑞和园,45.27,西 北,1室1厅1卫,4500.0,99.4
整租·金隅长安山麓 4室2厅 复式 南/北,海淀,玉泉路,金隅长安山麓,180.0,南 北,4室2厅2卫,32000.0,177.78
整租·复兴路46号院 2室1厅 南,海淀,玉泉路,复兴路46号院,64.0,南,2室1厅1卫,6800.0,106.25
整租·北太平路18号院 4室2厅 南/西/北,海淀,玉泉路,北太平路18号院,150.8,南 西 北,4室2厅2卫,16000.0,106.1
整租·十一教工楼 3室1厅 南/北,海淀,玉泉路,十一教工楼,68.0,南 北,3室1厅1卫,6500.0,95.59
整租·玉泉新城B区 3室2厅 南/北,石景山,玉泉路,玉泉新城B区,208.11,南 北,3室2厅3卫,18000.0,86.49
整租·玉海园一里 2室2厅 南/北,海淀,玉泉路,玉海园一里,83.0,南 北,2室2厅1卫,6800.0,81.93
整租·十一教工楼 3室1厅 南/北,海淀,玉泉路,十一教工楼,69.0,南 北,3室1厅1卫,6800.0,98.55
整租·玉海园五里 1室1厅 南,海淀,玉泉路,玉海园五里,45.89,南,1室1厅1卫,4800.0,104.6
整租·玉泉路15号院 2室1厅 南/北,海淀,玉泉路,玉泉路15号院,60.96,南 北,2室1厅1卫,5100.0,83.66
整租·金隅瑞和园 3室1厅 南/北,海淀,玉泉路,金隅瑞和园,96.68,南 北,3室1厅1卫,7500.0,77.58
整租·玉泉新城A区 1室1厅 西,海淀,玉泉路,玉泉新城A区,62.0,西,1室1厅1卫,5300.0,85.48
整租·金隅瑞和园 1室0厅 南,海淀,玉泉路,金隅瑞和园,41.91,南,1室0厅1卫,4500.0,107.37
整租·玉阜嘉园 2室1厅 西南,海淀,玉泉路,玉阜嘉园,123.0,西南,2室1厅1卫,9500.0,77.24
整租·玉海园三里 3室2厅 南/北,海淀,玉泉路,玉海园三里,103.92,南 北,3室2厅1卫,8500.0,81.79
整租·玉海园一里 2室1厅 西南,海淀,玉泉路,玉海园一里,79.1,西南,2室1厅1卫,7500.0,94.82
整租·金隅长安山麓 3室3厅 复式 南/北,海淀,玉泉路,金隅长安山麓,176.47,南 北,3室3厅2卫,29000.0,164.33
整租·复兴路46号院 2室1厅 东/西,海淀,玉泉路,复兴路46号院,65.0,东 西,2室1厅1卫,6000.0,92.31
整租·玉海园二里 2室1厅 东,海淀,玉泉路,玉海园二里,86.0,东,2室1厅1卫,6600.0,76.74
整租·铁建大院 4室1厅 南/北,海淀,玉泉路,铁建大院,138.17,南 北,4室1厅2卫,14000.0,101.32
整租·铁建大院 3室2厅 南/北,海淀,玉泉路,铁建大院,116.5,南 北,3室2厅1卫,12000.0,103.0
整租·玉海园三里 3室1厅 西北,海淀,玉泉路,玉海园三里,103.16,西北,3室1厅1卫,7500.0,72.7
整租·华纺易城 1室1厅 北,朝阳,朝青,华纺易城,54.68,北,1室1厅1卫,7000.0,128.02
整租·朝阳园 4室2厅 东北,朝阳,朝青,朝阳园,182.07,东北,4室2厅2卫,14000.0,76.89
整租·天鹅湾北区 1室1厅 跃层 南,朝阳,朝青,天鹅湾北区,50.97,南,1室1厅2卫,6500.0,127.53
整租·国美第一城2号院 3室2厅 南/北,朝阳,朝青,国美第一城2号院,140.0,南 北,3室2厅2卫,9500.0,67.86
整租·天鹅湾北区 2室1厅 复式 西,朝阳,朝青,天鹅湾北区,65.34,西,2室1厅2卫,9300.0,142.33
整租·华纺新天地 1房间 北,朝阳,朝青,华纺新天地,56.15,北,1房间1卫,6000.0,106.86
整租·天鹅湾北区 1室1厅 南,朝阳,朝青,天鹅湾北区,79.0,南,1室1厅1卫,9000.0,113.92
整租·星河湾朗园 4室2厅 南/北,朝阳,朝青,星河湾朗园,374.33,南 北,4室2厅5卫,55000.0,146.93
整租·珠江罗马嘉园东区 3室2厅 南/北,朝阳,朝青,珠江罗马嘉园东区,176.0,南 北,3室2厅2卫,13000.0,73.86
整租·星河湾畅园 4室2厅 南/北,朝阳,朝青,星河湾畅园,314.76,南 北,4室2厅4卫,39000.0,123.9
整租·青年汇佳园 1室0厅 北,朝阳,朝青,青年汇佳园,38.14,北,1室0厅1卫,4600.0,120.61
整租·天鹅湾北区 3室3厅 南/北,朝阳,朝青,天鹅湾北区,248.0,南 北,3室3厅4卫,20000.0,80.65
整租·星河湾朗园 4室2厅 南/北,朝阳,朝青,星河湾朗园,293.05,南 北,4室2厅4卫,45000.0,153.56
整租·润枫水尚东区 4室2厅 南/北,朝阳,朝青,润枫水尚东区,234.01,南 北,4室2厅3卫,24000.0,102.56
整租·朝阳园 3室2厅 复式 东/北,朝阳,朝青,朝阳园,165.0,东 北,3室2厅2卫,11000.0,66.67
整租·国美第一城2号院 3室2厅 南/北,朝阳,朝青,国美第一城2号院,145.0,南 北,3室2厅2卫,11000.0,75.86
整租·国美第一城3号院 2室1厅 西南,朝阳,朝青,国美第一城3号院,92.0,西南,2室1厅1卫,6800.0,73.91
整租·青年汇佳园 2室1厅 东南,朝阳,朝青,青年汇佳园,92.44,东南,2室1厅1卫,7700.0,83.3
整租·国美第一城2号院 3室1厅 南/北,朝阳,朝青,国美第一城2号院,130.0,南 北,3室1厅1卫,9200.0,70.77
整租·朝阳雅筑 2室1厅 西北,朝阳,朝青,朝阳雅筑,83.83,西北,2室1厅1卫,7600.0,90.66
整租·天鹅湾北区 1室1厅 南,朝阳,朝青,天鹅湾北区,79.47,南,1室1厅1卫,8000.0,100.67
整租·雅成一里 3室1厅 南,朝阳,朝青,雅成一里,75.14,南,3室1厅1卫,6800.0,90.5
整租·金隅凤麟洲 1室1厅 东,朝阳,朝青,金隅凤麟洲,72.0,东,1室1厅1卫,8000.0,111.11
整租·青年汇佳园 1室0厅 北,朝阳,朝青,青年汇佳园,38.54,北,1室0厅1卫,5300.0,137.52
整租·朝阳雅筑 2室1厅 西北,朝阳,朝青,朝阳雅筑,84.0,西北,2室1厅1卫,7500.0,89.29
整租·星河湾朗园 4室2厅 南/北,朝阳,朝青,星河湾朗园,293.0,南 北,4室2厅4卫,45000.0,153.58
整租·润枫水尚东区 2室1厅 西北,朝阳,朝青,润枫水尚东区,96.49,西北,2室1厅2卫,10000.0,103.64
整租·天鹅湾南区 2室1厅 西南,朝阳,朝青,天鹅湾南区,138.12,西南,2室1厅2卫,13000.0,94.12
整租·星河湾朗园 4室2厅 错层 南/北,朝阳,朝青,星河湾朗园,272.0,南 北,4室2厅4卫,45000.0,165.44
整租·润枫水尚西区 2室2厅 南/北,朝阳,朝青,润枫水尚西区,123.0,南 北,2室2厅2卫,12000.0,97.56
整租·瞰都国际 1室0厅 西北,朝阳,朝阳公园,瞰都国际,53.26,西北,1室0厅1卫,6900.0,129.55
整租·公园大道 2室1厅 复式 北,朝阳,朝阳公园,公园大道,174.54,北,2室1厅2卫,24500.0,140.37
整租·观湖国际 4室2厅 南/北,朝阳,朝阳公园,观湖国际,200.0,南 北,4室2厅2卫,26000.0,130.0
整租·泛海国际碧海园 2室2厅 南/北,朝阳,朝阳公园,泛海国际碧海园,145.0,南 北,2室2厅2卫,20000.0,137.93
整租·瞰都国际 2室1厅 西南/西北,朝阳,朝阳公园,瞰都国际,86.23,西南 西北,2室1厅1卫,9800.0,113.65
整租·丽水嘉园 2室1厅 东,朝阳,朝阳公园,丽水嘉园,100.0,东,2室1厅1卫,11700.0,117.0
整租·丽水嘉园 4室2厅 西南,朝阳,朝阳公园,丽水嘉园,174.58,西南,4室2厅2卫,23000.0,131.74
整租·泛海容郡 3室2厅 南/北,朝阳,朝阳公园,泛海容郡,209.2,南 北,3室2厅3卫,45000.0,215.11
整租·泛海国际香海园 2室2厅 南/北,朝阳,朝阳公园,泛海国际香海园,143.3,南 北,2室2厅2卫,20000.0,139.57
整租·丽水嘉园 3室2厅 南/北,朝阳,朝阳公园,丽水嘉园,146.0,南 北,3室2厅2卫,13000.0,89.04
整租·瞰都国际 1室0厅 西北,朝阳,朝阳公园,瞰都国际,60.05,西北,1室0厅1卫,6500.0,108.24
整租·泛海国际樱海园 4室1厅 南/北,朝阳,朝阳公园,泛海国际樱海园,255.0,南 北,4室1厅3卫,34500.0,135.29
整租·公园大道 1室1厅 南,朝阳,朝阳公园,公园大道,97.0,南,1室1厅1卫,16900.0,174.23
整租·公园大道 1室2厅 北,朝阳,朝阳公园,公园大道,94.19,北,1室2厅1卫,16000.0,169.87
整租·公园大道 3室2厅 北,朝阳,朝阳公园,公园大道,178.0,北,3室2厅2卫,34000.0,191.01
整租·南十里居 1室1厅 南,朝阳,朝阳公园,南十里居,46.0,南,1室1厅1卫,4500.0,97.83
整租·泛海世家西府 4室2厅 南/北,朝阳,朝阳公园,泛海世家西府,371.21,南 北,4室2厅4卫,90000.0,242.45
整租·泰华滨河苑 1室1厅 东北,朝阳,朝阳公园,泰华滨河苑,71.64,东北,1室1厅1卫,6200.0,86.54
整租·泛海国际樱海园 4室2厅 南/北,朝阳,朝阳公园,泛海国际樱海园,261.0,南 北,4室2厅3卫,35000.0,134.1
整租·棕榈泉国际公寓 2室2厅 东南,朝阳,朝阳公园,棕榈泉国际公寓,138.0,东南,2室2厅2卫,18000.0,130.43
整租·观湖国际 1室1厅 东/西,朝阳,朝阳公园,观湖国际,127.27,东 西,1室1厅2卫,12000.0,94.29
整租·泛海国际居住区兰海园 3室2厅 南/北,朝阳,朝阳公园,泛海国际居住区兰海园,213.0,南 北,3室2厅2卫,35000.0,164.32
整租·瞰都国际 1室0厅 东,朝阳,朝阳公园,瞰都国际,47.0,东,1室0厅1卫,6000.0,127.66
整租·公园大道 3室2厅 西南/北,朝阳,朝阳公园,公园大道,172.0,西南 北,3室2厅2卫,32000.0,186.05
整租·瞰都国际 1室1厅 东北,朝阳,朝阳公园,瞰都国际,60.41,东北,1室1厅1卫,6300.0,104.29
整租·东润枫景三期 3室2厅 南/北,朝阳,朝阳公园,东润枫景三期,171.4,南 北,3室2厅2卫,13500.0,78.76
整租·瞰都国际 1室1厅 西北,朝阳,朝阳公园,瞰都国际,56.03,西北,1室1厅1卫,6800.0,121.36
整租·南十里居 2室1厅 西北,朝阳,朝阳公园,南十里居,50.0,西北,2室1厅1卫,5200.0,104.0
整租·东风苑小区6号院 1室1厅 南,朝阳,朝阳公园,东风苑小区6号院,65.0,南,1室1厅1卫,6200.0,95.38
整租·东润枫景二期 1室1厅 南,朝阳,朝阳公园,东润枫景二期,87.83,南,1室1厅1卫,7500.0,85.39
整租·八角北里 2室1厅 南/北,石景山,八角,八角北里,56.67,南 北,2室1厅1卫,5100.0,89.99
整租·八角路小区 2室0厅 南,石景山,八角,八角路小区,37.07,南,2室0厅0卫,3000.0,80.93
整租·石景嘉园 2室1厅 东南,石景山,八角,石景嘉园,66.0,东南,2室1厅1卫,4100.0,62.12
整租·八角中里 2室1厅 南/北,石景山,八角,八角中里,59.0,南 北,2室1厅1卫,4300.0,72.88
整租·京原路5号院 3室2厅 南/北,石景山,八角,京原路5号院,101.0,南 北,3室2厅1卫,6400.0,63.37
整租·八角北里 2室1厅 西南,石景山,八角,八角北里,65.0,西南,2室1厅1卫,4300.0,66.15
整租·西引力 2室1厅 南/北,石景山,八角,西引力,102.0,南 北,2室1厅1卫,6600.0,64.71
整租·八角北路 2室1厅 南/北,石景山,八角,八角北路,56.77,南 北,2室1厅1卫,4300.0,75.74
整租·八角北里 2室1厅 东/西,石景山,八角,八角北里,57.09,东 西,2室1厅1卫,4200.0,73.57
整租·八角路小区 1室0厅 南,石景山,八角,八角路小区,37.24,南,1室0厅1卫,2500.0,67.13
整租·八角南路 1室1厅 东北,石景山,八角,八角南路,45.9,东北,1室1厅1卫,4000.0,87.15
整租·建西苑中里 2室1厅 南,海淀,杨庄,建西苑中里,69.38,南,2室1厅1卫,5100.0,73.51
整租·慧忠北里 2室1厅 南,朝阳,亚运村,慧忠北里,75.99,南,2室1厅1卫,6800.0,89.49
整租·兴盛街187号院 2室1厅 南/北,大兴,枣园,兴盛街187号院,88.0,南 北,2室1厅1卫,3900.0,44.32
整租·报国寺东夹道1号院 2室1厅 南/北,西城,长椿街,报国寺东夹道1号院,56.91,南 北,2室1厅1卫,7700.0,135.3
整租·融泽嘉园东一路6号院 2室1厅 南/北,昌平,回龙观,融泽嘉园东一路6号院,87.71,南 北,2室1厅1卫,5700.0,64.99
整租·未来家园 3室2厅 东南,西城,右安门内,未来家园,142.17,东南,3室2厅1卫,13850.0,97.42
整租·泰然居 3室1厅 南/北,西城,右安门内,泰然居,174.0,南 北,3室1厅2卫,15500.0,89.08
整租·右安门内西街甲2号院 2室1厅 南/北,西城,右安门内,右安门内西街甲2号院,66.12,南 北,2室1厅1卫,5700.0,86.21
整租·未来家园 2室1厅 东南,西城,右安门内,未来家园,96.44,东南,2室1厅1卫,9000.0,93.32
整租·新安南里 2室1厅 南,西城,右安门内,新安南里,58.8,南,2室1厅1卫,6600.0,112.24
整租·新安南里 2室1厅 南,西城,右安门内,新安南里,53.0,南,2室1厅1卫,5500.0,103.77
整租·右安门内西街甲10号院 2室1厅 南/北,西城,右安门内,右安门内西街甲10号院,62.83,南 北,2室1厅1卫,6200.0,98.68
整租·右安胡同乙7号院 2室1厅 南,西城,右安门内,右安胡同乙7号院,57.0,南,2室1厅1卫,6000.0,105.26
整租·右安门内西街甲2号院 1室1厅 南,西城,右安门内,右安门内西街甲2号院,38.75,南,1室1厅1卫,5000.0,129.03
整租·信建里小区 1室1厅 南,西城,右安门内,信建里小区,47.0,南,1室1厅1卫,5000.0,106.38
整租·金融街长安中心 2房间 北,石景山,古城,金融街长安中心,94.21,北,2房间0卫,10000.0,106.15
整租·海棠苑 1室1厅 南,石景山,古城,海棠苑,56.57,南,1室1厅1卫,4900.0,86.62
整租·金融街长安中心 3房间 南/北,石景山,古城,金融街长安中心,93.86,南 北,3房间1卫,8000.0,85.23
整租·古城路小区 2室1厅 南/北,石景山,古城,古城路小区,50.46,南 北,2室1厅1卫,4300.0,85.22
整租·玉兰苑 2室1厅 南/北,石景山,古城,玉兰苑,75.0,南 北,2室1厅1卫,5800.0,77.33
整租·中海寰宇天下御山府 3室1厅 南/北,石景山,古城,中海寰宇天下御山府,109.0,南 北,3室1厅1卫,11000.0,100.92
整租·中海金玺公馆 4室2厅 南,石景山,古城,中海金玺公馆,134.14,南,4室2厅2卫,14000.0,104.37
整租·古城现代嘉园 3室1厅 南/北,石景山,古城,古城现代嘉园,89.0,南 北,3室1厅1卫,6500.0,73.03
整租·十万坪 2室1厅 南/北,石景山,古城,十万坪,46.61,南 北,2室1厅1卫,4000.0,85.82
整租·古城南里 1室1厅 南,石景山,古城,古城南里,45.54,南,1室1厅1卫,4600.0,101.01
整租·海棠苑 1室1厅 南,石景山,古城,海棠苑,57.0,南,1室1厅1卫,4700.0,82.46
整租·中海寰宇天下御山府 2室1厅 南,石景山,古城,中海寰宇天下御山府,85.0,南,2室1厅1卫,8400.0,98.82
整租·中海寰宇天下·天赋 3室1厅 南/北,石景山,古城,中海寰宇天下·天赋,115.0,南 北,3室1厅2卫,11500.0,100.0
整租·古城现代嘉园 2室1厅 南,石景山,古城,古城现代嘉园,65.0,南,2室1厅1卫,4700.0,72.31
整租·中海金鑫阁 4房间 复式 南,石景山,古城,中海金鑫阁,59.0,南,4房间1卫,6400.0,108.47
整租·古城西路 2室1厅 东南,石景山,古城,古城西路,62.97,东南,2室1厅1卫,4500.0,71.46
整租·中海金鑫阁 2房间 东,石景山,古城,中海金鑫阁,43.3,东,2房间1卫,4300.0,99.31
整租·古城南路 2室1厅 南/西/北,石景山,古城,古城南路,58.01,南 西 北,2室1厅1卫,4300.0,74.13
整租·古城南路 2室1厅 南/北,石景山,古城,古城南路,45.17,南 北,2室1厅1卫,4200.0,92.98
整租·古城现代嘉园 2室1厅 南/北,石景山,古城,古城现代嘉园,87.0,南 北,2室1厅1卫,6000.0,68.97
整租·古城南里 2室1厅 南,石景山,古城,古城南里,58.0,南,2室1厅1卫,4700.0,81.03
整租·古城南路 3室1厅 南/北,石景山,古城,古城南路,68.63,南 北,3室1厅1卫,6500.0,94.71
整租·槿花苑 2室1厅 南/北,石景山,古城,槿花苑,89.0,南 北,2室1厅1卫,6200.0,69.66
整租·古城现代嘉园 2室1厅 南,石景山,古城,古城现代嘉园,75.0,南,2室1厅1卫,5000.0,66.67
整租·金融街长安中心 2房间 西,石景山,古城,金融街长安中心,39.0,西,2房间1卫,6000.0,153.85
整租·中海寰宇天下熙山府 3室1厅 南,石景山,古城,中海寰宇天下熙山府,95.0,南,3室1厅1卫,10850.0,114.21
整租·枫香苑 2室1厅 南,石景山,古城,枫香苑,67.0,南,2室1厅1卫,5200.0,77.61
整租·中海寰宇天下·天赋 2室1厅 东/西,石景山,古城,中海寰宇天下·天赋,78.0,东 西,2室1厅1卫,8000.0,102.56
整租·古城南路 2室1厅 东/西,石景山,古城,古城南路,44.37,东 西,2室1厅1卫,4000.0,90.15
整租·中海金石公馆 2室1厅 南,石景山,古城,中海金石公馆,85.75,南,2室1厅1卫,7500.0,87.46
整租·兴水家园 2室1厅 南/北,大兴,黄村火车站,兴水家园,86.0,南 北,2室1厅1卫,3200.0,37.21
整租·兴水家园 1室1厅 南,大兴,黄村火车站,兴水家园,66.82,南,1室1厅1卫,2700.0,40.41
整租·福兴雅苑 2室1厅 南,大兴,黄村火车站,福兴雅苑,99.6,南,2室1厅1卫,4100.0,41.16
整租·车站北里 2室1厅 西北,大兴,黄村火车站,车站北里,52.0,西北,2室1厅1卫,3600.0,69.23
整租·车站北里 3室1厅 南/北,大兴,黄村火车站,车站北里,108.0,南 北,3室1厅1卫,4300.0,39.81
整租·艺苑桐城 2室1厅 南/北,大兴,黄村火车站,艺苑桐城,92.0,南 北,2室1厅1卫,4700.0,51.09
整租·车站北里 2室1厅 南/北,大兴,黄村火车站,车站北里,55.58,南 北,2室1厅1卫,3100.0,55.78
整租·兴水家园 2室1厅 南/北,大兴,黄村火车站,兴水家园,81.98,南 北,2室1厅1卫,3500.0,42.69
整租·车站北里 2室1厅 南/北,大兴,黄村火车站,车站北里,55.84,南 北,2室1厅1卫,3200.0,57.31
整租·泰禾中央广场 5房间 东南,大兴,黄村火车站,泰禾中央广场,116.0,东南,5房间2卫,6800.0,58.62
整租·车站南里 2室1厅 南/北,大兴,黄村火车站,车站南里,73.0,南 北,2室1厅1卫,2900.0,39.73
整租·车站南里 3室2厅 南/北,大兴,黄村火车站,车站南里,90.87,南 北,3室2厅1卫,4100.0,45.12
整租·福兴雅苑 2室1厅 南/北,大兴,黄村火车站,福兴雅苑,99.6,南 北,2室1厅1卫,4200.0,42.17
整租·艺苑桐城 2室1厅 南/北,大兴,黄村火车站,艺苑桐城,91.0,南 北,2室1厅1卫,4300.0,47.25
整租·兴水家园 1室1厅 南,大兴,黄村火车站,兴水家园,66.82,南,1室1厅1卫,3000.0,44.9
整租·林校北里 2室1厅 南,大兴,黄村火车站,林校北里,58.57,南,2室1厅1卫,2750.0,46.95
整租·义和庄东里 3室2厅 南/北,大兴,黄村火车站,义和庄东里,123.0,南 北,3室2厅1卫,3900.0,31.71
整租·车站北里 3室1厅 南/北,大兴,黄村火车站,车站北里,96.8,南 北,3室1厅1卫,3600.0,37.19
整租·兴水家园 2室1厅 南/北,大兴,黄村火车站,兴水家园,104.72,南 北,2室1厅1卫,3000.0,28.65
整租·义和庄东里 3室1厅 南/北,大兴,黄村火车站,义和庄东里,123.0,南 北,3室1厅2卫,4000.0,32.52
整租·埝坛华庭北区 2室1厅 南,大兴,黄村火车站,埝坛华庭北区,85.0,南,2室1厅1卫,4200.0,49.41
整租·义和庄东里 3室1厅 南/北,大兴,黄村火车站,义和庄东里,127.8,南 北,3室1厅2卫,3800.0,29.73
整租·漪景园 2室2厅 南/北,大兴,黄村火车站,漪景园,79.41,南 北,2室2厅1卫,3100.0,39.04
整租·林校北里 2室1厅 东/西,大兴,黄村火车站,林校北里,62.5,东 西,2室1厅1卫,3200.0,51.2
整租·长兴公寓 3室2厅 东南,大兴,黄村火车站,长兴公寓,162.25,东南,3室2厅2卫,4900.0,30.2
整租·漪景园 1室1厅 南/北,大兴,黄村火车站,漪景园,50.2,南 北,1室1厅1卫,2800.0,55.78
整租·义和庄东里 3室1厅 南/北,大兴,黄村火车站,义和庄东里,127.8,南 北,3室1厅1卫,4100.0,32.08
整租·福兴雅苑 1室1厅 南/北,大兴,黄村火车站,福兴雅苑,60.0,南 北,1室1厅1卫,3200.0,53.33
整租·车站南里 2室1厅 南/北,大兴,黄村火车站,车站南里,67.0,南 北,2室1厅1卫,3000.0,44.78
整租·义和庄东里 3室2厅 南/北,大兴,黄村火车站,义和庄东里,105.51,南 北,3室2厅1卫,3200.0,30.33
整租·育新花园 2室1厅 东南,海淀,西三旗,育新花园,76.59,东南,2室1厅1卫,6300.0,82.26
整租·旗胜家园 2室1厅 南,昌平,西三旗,旗胜家园,89.0,南,2室1厅1卫,6200.0,69.66
整租·建材城西二里 2室1厅 东/西,海淀,西三旗,建材城西二里,63.1,东 西,2室1厅1卫,4600.0,72.9
整租·知本时代 1室0厅 北,海淀,西三旗,知本时代,41.0,北,1室0厅1卫,4300.0,104.88
整租·建材城西一里 3室1厅 南/北,海淀,西三旗,建材城西一里,65.0,南 北,3室1厅1卫,5700.0,87.69
整租·新龙大厦 5房间 南/西,昌平,西三旗,新龙大厦,138.31,南 西,5房间1卫,16900.0,122.19
整租·中东路121号院二区 2室1厅 南,昌平,西三旗,中东路121号院二区,73.0,南,2室1厅1卫,5000.0,68.49
整租·枫丹丽舍 3室2厅 南/北,海淀,西三旗,枫丹丽舍,149.68,南 北,3室2厅2卫,10000.0,66.81
整租·通厦公元99 4房间 南/北,海淀,西三旗,通厦公元99,133.0,南 北,4房间1卫,14200.0,106.77
整租·育新花园 2室1厅 南/西,海淀,西三旗,育新花园,83.73,南 西,2室1厅1卫,5681.0,67.85
整租·富力桃园C区 3室2厅 南/北,海淀,西三旗,富力桃园C区,157.0,南 北,3室2厅2卫,10500.0,66.88
整租·育新花园 3室0厅 南,海淀,西三旗,育新花园,74.8,南,3室0厅1卫,7100.0,94.92
整租·建材城西一里 2室1厅 南/北,海淀,西三旗,建材城西一里,52.7,南 北,2室1厅1卫,4700.0,89.18
整租·常秀家园 1室1厅 南,海淀,西三旗,常秀家园,45.4,南,1室1厅1卫,3800.0,83.7
整租·金隅翡丽蓝爵堡 4室2厅 复式 南/北,海淀,西三旗,金隅翡丽蓝爵堡,234.25,南 北,4室2厅3卫,22500.0,96.05
整租·金燕龙大厦 2房间 南,昌平,西三旗,金燕龙大厦,180.56,南,2房间1卫,12000.0,66.46
整租·新龙大厦 2房间 北,昌平,西三旗,新龙大厦,43.69,北,2房间1卫,5000.0,114.44
整租·新龙大厦 5房间 西南,昌平,西三旗,新龙大厦,62.47,西南,5房间1卫,30000.0,480.23
整租·建材城东二里 1室1厅 西/北,海淀,西三旗,建材城东二里,53.91,西 北,1室1厅1卫,5300.0,98.31
整租·新龙大厦 2房间 西,昌平,西三旗,新龙大厦,63.82,西,2房间1卫,9500.0,148.86
整租·润生园 1室1厅 西北,海淀,西三旗,润生园,64.18,西北,1室1厅1卫,4600.0,71.67
整租·雪梨澳乡A区 8室2厅 复式 南/北,海淀,西三旗,雪梨澳乡A区,336.0,南 北,8室2厅2卫,50000.0,148.81
整租·建材城西二里 2室1厅 东/西,海淀,西三旗,建材城西二里,63.0,东 西,2室1厅1卫,5000.0,79.37
整租·雪梨澳乡B区 5室3厅 复式 南/北,海淀,西三旗,雪梨澳乡B区,208.87,南 北,5室3厅4卫,28000.0,134.05
整租·新龙大厦 2房间 西,昌平,西三旗,新龙大厦,57.64,西,2房间1卫,8000.0,138.79
整租·建材城东二里 1室1厅 南,海淀,西三旗,建材城东二里,47.26,南,1室1厅1卫,4300.0,90.99
整租·SOCO公社 2房间 南,海淀,西三旗,SOCO公社,56.22,南,2房间1卫,5500.0,97.83
整租·芦欣家园 2室1厅 南,昌平,西三旗,芦欣家园,73.0,南,2室1厅1卫,5100.0,69.86
整租·知本时代 3室1厅 南/北,海淀,西三旗,知本时代,118.56,南 北,3室1厅2卫,9500.0,80.13
整租·SOCO公社 2室1厅 南,海淀,西三旗,SOCO公社,52.63,南,2室1厅1卫,4600.0,87.4
整租·盛晖嘉园 1室1厅 南,西城,六铺炕,盛晖嘉园,81.96,南,1室1厅1卫,9500.0,115.91
整租·大石桥胡同10号院 2室1厅 东,西城,六铺炕,大石桥胡同10号院,50.8,东,2室1厅1卫,9600.0,188.98
整租·六铺炕二区 3室1厅 东/南/北,西城,六铺炕,六铺炕二区,77.0,东 南 北,3室1厅1卫,11000.0,142.86
整租·旧鼓楼大街 1室1厅 东/南/西/北,西城,六铺炕,旧鼓楼大街,97.4,东 南 西 北,1室1厅1卫,30000.0,308.01
整租·劲松三区 2室1厅 东/西,朝阳,劲松,劲松三区,53.0,东 西,2室1厅1卫,6000.0,113.21
整租·劲松一区 2室1厅 南,朝阳,劲松,劲松一区,43.47,南,2室1厅1卫,4600.0,105.82
