name,district,section,community,area,orientation,layout,rent,unit_rent
整租·金山里 1室0厅 南,河西,马场街,金山里,26.68,南,1室0厅1卫,1600.0,59.97
整租·和瑞园 1室1厅 南/北,西青,李七庄,和瑞园,48.0,南 北,1室1厅1卫,1200.0,25.0
整租·万科东第 3室1厅 南/北,西青,李七庄,万科东第,102.0,南 北,3室1厅1卫,4600.0,45.1
整租·心之筑汇颐花园 2室2厅 南/北,西青,李七庄,心之筑汇颐花园,100.0,南 北,2室2厅1卫,2800.0,28.0
整租·万科东第 3室1厅 南/北,西青,李七庄,万科东第,102.67,南 北,3室1厅1卫,3200.0,31.17
整租·融侨观澜 3室2厅 南/北,西青,李七庄,融侨观澜,132.96,南 北,3室2厅2卫,4700.0,35.35
整租·藝英里 3室2厅 南/北,西青,李七庄,藝英里,97.0,南 北,3室2厅1卫,3000.0,30.93
整租·藝英里 2室1厅 南,西青,李七庄,藝英里,87.0,南,2室1厅1卫,1200.0,13.79
整租·育水佳苑E区 3室2厅 南/北,西青,李七庄,育水佳苑E区,186.23,南 北,3室2厅2卫,8500.0,45.64
整租·金厦新都庄园梦溪园 2室1厅 南/北,西青,李七庄,金厦新都庄园梦溪园,89.0,南 北,2室1厅1卫,2900.0,32.58
整租·鑫福北园 3室1厅 南/北,西青,李七庄,鑫福北园,136.0,南 北,3室1厅1卫,1750.0,12.87
整租·恒惠佳园 2室1厅 南,西青,李七庄,恒惠佳园,53.0,南,2室1厅1卫,1900.0,35.85
整租·天房美域兰庭 2室2厅 南/北,西青,李七庄,天房美域兰庭,114.0,南 北,2室2厅2卫,3600.0,31.58
整租·天房美域兰庭 1室0厅 西,西青,李七庄,天房美域兰庭,104.23,西,1室0厅1卫,13333.0,127.92
整租·秀川公寓 1室1厅 南/北,西青,李七庄,秀川公寓,80.33,南 北,1室1厅1卫,2500.0,31.12
整租·梨秀园 3室2厅 南,西青,李七庄,梨秀园,127.26,南,3室2厅2卫,3500.0,27.5
整租·津涞花园 1室1厅 南,西青,李七庄,津涞花园,52.23,南,1室1厅1卫,1700.0,32.55
整租·集贤里(西青区) 2室1厅 南,西青,李七庄,集贤里(西青区),60.0,南,2室1厅1卫,1530.0,25.5
整租·育水佳苑c区 2室1厅 南/北,西青,李七庄,育水佳苑c区,90.0,南 北,2室1厅1卫,2000.0,22.22
整租·融侨观澜 3室2厅 南/北,西青,李七庄,融侨观澜,132.82,南 北,3室2厅2卫,4500.0,33.88
整租·五矿榕园 9室3厅 南,西青,李七庄,五矿榕园,398.57,南,9室3厅3卫,11500.0,28.85
整租·恒惠佳园 2室1厅 南/北,西青,李七庄,恒惠佳园,53.0,南 北,2室1厅1卫,2000.0,37.74
整租·中发里 2室1厅 南/北,西青,李七庄,中发里,97.0,南 北,2室1厅1卫,2000.0,20.62
整租·五矿榕园 3室2厅 南/北,西青,李七庄,五矿榕园,171.62,南 北,3室2厅3卫,6600.0,38.46
整租·学府花园(西青区) 1室1厅 南,西青,李七庄,学府花园(西青区),120.0,南,1室1厅1卫,6000.0,50.0
整租·天房美域兰庭 1室1厅 东/西,西青,李七庄,天房美域兰庭,80.0,东 西,1室1厅1卫,14000.0,175.0
整租·育水佳苑c区 2室1厅 南,西青,李七庄,育水佳苑c区,97.0,南,2室1厅1卫,2100.0,21.65
整租·松江城武台馨苑 1室1厅 南/北,西青,李七庄,松江城武台馨苑,800.0,南 北,1室1厅1卫,50000.0,62.5
整租·藝英里 3室2厅 南/北,西青,李七庄,藝英里,124.0,南 北,3室2厅2卫,1400.0,11.29
整租·天房美域兰庭 1室1厅 东/西,西青,李七庄,天房美域兰庭,80.0,东 西,1室1厅1卫,14000.0,175.0
整租·金厦新都庄园波溪园 2室1厅 南,西青,李七庄,金厦新都庄园波溪园,89.35,南,2室1厅1卫,2600.0,29.1
整租·福松源庄 1室1厅 南,津南,双林,福松源庄,63.0,南,1室1厅1卫,1600.0,25.4
整租·泓天园 2室1厅 南,津南,双林,泓天园,52.0,南,2室1厅1卫,1600.0,30.77
整租·泓林园 2室1厅 南,津南,双林,泓林园,53.0,南,2室1厅1卫,1700.0,32.08
整租·宝福家园 1室1厅 南,津南,双林,宝福家园,64.0,南,1室1厅1卫,1800.0,28.12
整租·泓林园 2室1厅 南/北,津南,双林,泓林园,60.0,南 北,2室1厅1卫,1800.0,30.0
整租·福松源庄 2室1厅 南/北,津南,双林,福松源庄,86.0,南 北,2室1厅1卫,1300.0,15.12
整租·泓安园 1室1厅 南,津南,双林,泓安园,45.0,南,1室1厅1卫,1400.0,31.11
整租·福松源庄 2室1厅 南,津南,双林,福松源庄,86.0,南,2室1厅1卫,2400.0,27.91
整租·福松源庄 1室1厅 南,津南,双林,福松源庄,63.0,南,1室1厅1卫,1600.0,25.4
整租·宝福家园 2室1厅 南,津南,双林,宝福家园,72.0,南,2室1厅1卫,2300.0,31.94
整租·泓林园 1室1厅 南,津南,双林,泓林园,53.0,南,1室1厅1卫,1900.0,35.85
整租·福松源庄 2室1厅 南/北,津南,双林,福松源庄,75.0,南 北,2室1厅1卫,2070.0,27.6
整租·泓天园 2室1厅 南,津南,双林,泓天园,55.0,南,2室1厅1卫,1700.0,30.91
整租·德信园 1室1厅 南,津南,双林,德信园,40.0,南,1室1厅1卫,1650.0,41.25
整租·福松源庄 1室1厅 南,津南,双林,福松源庄,63.0,南,1室1厅1卫,1600.0,25.4
整租·宝聚家园 1室1厅 东南,津南,双林,宝聚家园,58.0,东南,1室1厅1卫,1700.0,29.31
整租·鑫茂科技园军民园 1室0厅 东,西青,海泰高新区,鑫茂科技园军民园,52.53,东,1室0厅0卫,3200.0,60.92
整租·津洲花园 2室1厅 南/北,西青,海泰高新区,津洲花园,98.0,南 北,2室1厅1卫,2500.0,25.51
整租·海泰都市汇 1室1厅 南,西青,海泰高新区,海泰都市汇,45.15,南,1室1厅1卫,1600.0,35.44
整租·康达尚郡 3室2厅 南/北,西青,海泰高新区,康达尚郡,176.96,南 北,3室2厅2卫,6500.0,36.73
整租·工房时代 1室1厅 南/北,西青,海泰高新区,工房时代,235.35,南 北,1室1厅1卫,7500.0,31.87
整租·津洲花园 1室1厅 南,西青,海泰高新区,津洲花园,64.0,南,1室1厅1卫,2000.0,31.25
整租·津洲花园 1室1厅 南,西青,海泰高新区,津洲花园,64.0,南,1室1厅1卫,2000.0,31.25
整租·滨渠里 2室1厅 南/北,西青,海泰高新区,滨渠里,78.0,南 北,2室1厅1卫,2000.0,25.64
整租·海泰信息广场 1室1厅 南,西青,海泰高新区,海泰信息广场,80.0,南,1室1厅0卫,3300.0,41.25
整租·保利拾光年 2室1厅 南/北,西青,海泰高新区,保利拾光年,77.0,南 北,2室1厅1卫,2600.0,33.77
整租·鑫茂科技园军民园 1室1厅 西,西青,海泰高新区,鑫茂科技园军民园,52.0,西,1室1厅0卫,2500.0,48.08
整租·先知谷 1室1厅 西,西青,海泰高新区,先知谷,50.0,西,1室1厅1卫,2000.0,40.0
整租·名爵汇 1室1厅 北,西青,海泰高新区,名爵汇,36.52,北,1室1厅1卫,1900.0,52.03
整租·华鼎智地 1室1厅 南/北,西青,海泰高新区,华鼎智地,188.27,南 北,1室1厅1卫,5600.0,29.74
整租·华鼎新区一号 3室3厅 南,西青,海泰高新区,华鼎新区一号,1281.51,南,3室3厅3卫,22000.0,17.17
整租·鑫茂科技园军民园 1室1厅 南,西青,海泰高新区,鑫茂科技园军民园,56.0,南,1室1厅1卫,2800.0,50.0
整租·鑫茂科技园军民园 1室1厅 南,西青,海泰高新区,鑫茂科技园军民园,57.0,南,1室1厅1卫,2500.0,43.86
整租·鑫茂科技园军民园 1室1厅 东,西青,海泰高新区,鑫茂科技园军民园,73.0,东,1室1厅0卫,3800.0,52.05
整租·华鼎新区一号 0室0厅 南/北,西青,海泰高新区,华鼎新区一号,417.98,南 北,未知室0厅0卫,16000.0,38.28
整租·竹苑路6号 6室0厅 南/北,西青,海泰高新区,竹苑路6号,197.92,南 北,6室0厅0卫,4200.0,21.22
整租·天津科技金融大厦 3室1厅 南,西青,海泰高新区,天津科技金融大厦,129.0,南,3室1厅0卫,7400.0,57.36
整租·海泰都市汇 2室1厅 南/北,西青,海泰高新区,海泰都市汇,91.58,南 北,2室1厅1卫,2200.0,24.02
整租·天发科技园 3室2厅 南,西青,海泰高新区,天发科技园,143.0,南,3室2厅0卫,4400.0,30.77
整租·海益国际 1室1厅 南,西青,海泰高新区,海益国际,70.0,南,1室1厅1卫,1800.0,25.71
整租·天发科技园 3室1厅 南/北,西青,海泰高新区,天发科技园,140.77,南 北,3室1厅1卫,4000.0,28.42
整租·顶佳金领地 2室2厅 南,西青,海泰高新区,顶佳金领地,140.0,南,2室2厅1卫,3500.0,25.0
整租·海益国际 1室1厅 南/北,西青,海泰高新区,海益国际,55.0,南 北,1室1厅1卫,1600.0,29.09
整租·麦迪逊 4室2厅 南/北,西青,海泰高新区,麦迪逊,240.0,南 北,4室2厅4卫,9000.0,37.5
整租·左岸花园 1室1厅 南/北,西青,海泰高新区,左岸花园,188.0,南 北,1室1厅1卫,2500.0,13.3
整租·工房时代 1室0厅 北,西青,海泰高新区,工房时代,40.0,北,1室0厅0卫,1600.0,40.0
整租·中骏皓景湾 3室1厅 南/北,滨海新区,新城镇,中骏皓景湾,103.0,南 北,3室1厅1卫,1600.0,15.53
整租·景瑞塘沽湾壹号 3室1厅 南/北,滨海新区,新城镇,景瑞塘沽湾壹号,113.0,南 北,3室1厅2卫,1500.0,13.27
整租·紫枫苑 1室1厅 南,滨海新区,新城镇,紫枫苑,45.0,南,1室1厅1卫,1100.0,24.44
整租·禹洲悦府 3室1厅 南/北,滨海新区,新城镇,禹洲悦府,99.0,南 北,3室1厅1卫,1500.0,15.15
整租·中建城源和湾 3室2厅 南/北,滨海新区,新城镇,中建城源和湾,90.0,南 北,3室2厅1卫,1600.0,17.78
整租·海山北里 2室2厅 东南,东丽,万新街,海山北里,88.31,东南,2室2厅1卫,2100.0,23.78
整租·景瑞阳光尚城 2室2厅 南,北辰,小淀镇,景瑞阳光尚城,88.65,南,2室2厅1卫,1400.0,15.79
整租·基业世琾 3室1厅 东/南/北,静海,团泊西,基业世琾,109.34,东 南 北,3室1厅1卫,2500.0,22.86
整租·北大资源阅府 3室2厅 南,东丽,东丽湖,北大资源阅府,112.0,南,3室2厅2卫,1350.0,12.05
整租·新兴中山八号 2室1厅 北,河北,宁园,新兴中山八号,52.41,北,2室1厅1卫,2900.0,55.33
整租·富方园 2室1厅 东南/南,河北,宁园,富方园,121.0,东南 南,2室1厅1卫,2600.0,21.49
整租·长青南里 2室1厅 南,河北,宁园,长青南里,63.27,南,2室1厅1卫,1600.0,25.29
整租·舒园里 1室1厅 南,河北,宁园,舒园里,24.75,南,1室1厅1卫,900.0,36.36
整租·满园里 2室1厅 南/北,河北,宁园,满园里,80.4,南 北,2室1厅1卫,2100.0,26.12
整租·芳园里(河北区) 1室1厅 南/北,河北,宁园,芳园里(河北区),40.0,南 北,1室1厅1卫,1500.0,37.5
整租·盛源公寓 2室1厅 南/北,河北,宁园,盛源公寓,80.52,南 北,2室1厅1卫,2200.0,27.32
整租·新兴中山八号 1室1厅 东,河北,宁园,新兴中山八号,70.0,东,1室1厅1卫,6000.0,85.71
整租·芳园里(河北区) 1室1厅 东南,河北,宁园,芳园里(河北区),31.0,东南,1室1厅1卫,1100.0,35.48
整租·宁欣花园 2室1厅 南,河北,宁园,宁欣花园,89.98,南,2室1厅1卫,1200.0,13.34
整租·爱家星河花园 1室1厅 南/西,河北,宁园,爱家星河花园,60.0,南 西,1室1厅1卫,2300.0,38.33
整租·舒园里 1室1厅 西,河北,宁园,舒园里,39.31,西,1室1厅1卫,1550.0,39.43
整租·金泰花园 2室1厅 南/北,河北,宁园,金泰花园,83.2,南 北,2室1厅1卫,2200.0,26.44
整租·金泰花园 2室1厅 南,河北,宁园,金泰花园,90.11,南,2室1厅1卫,2000.0,22.2
整租·珍园里 2室1厅 南/北,河北,宁园,珍园里,54.78,南 北,2室1厅1卫,2160.0,39.43
整租·汇园里 2室1厅 南/北,河北,宁园,汇园里,99.53,南 北,2室1厅1卫,2835.0,28.48
整租·舒园里 1室1厅 南,河北,宁园,舒园里,42.2,南,1室1厅1卫,1200.0,28.44
整租·中山北路 1室1厅 南/北,河北,宁园,中山北路,151.46,南 北,1室1厅1卫,17000.0,112.24
整租·赛园里 1室1厅 南,河北,宁园,赛园里,38.32,南,1室1厅1卫,1500.0,39.14
整租·舒园里 2室1厅 南/北,河北,宁园,舒园里,73.0,南 北,2室1厅1卫,2300.0,31.51
整租·汇旺嘉园 2室1厅 南/西,河北,宁园,汇旺嘉园,88.0,南 西,2室1厅1卫,2900.0,32.95
整租·鼎盛大厦 1室1厅 北,河北,宁园,鼎盛大厦,35.02,北,1室1厅1卫,2300.0,65.68
整租·鼎盛大厦 2室1厅 南,河北,宁园,鼎盛大厦,119.0,南,2室1厅1卫,3400.0,28.57
整租·富方园 2室1厅 南/北,河北,宁园,富方园,86.0,南 北,2室1厅1卫,2000.0,23.26
整租·润园里 1室1厅 西,河北,宁园,润园里,60.0,西,1室1厅1卫,1800.0,30.0
整租·赛园里 1室1厅 南,河北,宁园,赛园里,40.0,南,1室1厅1卫,1680.0,42.0
整租·舒园里 2室1厅 南/北,河北,宁园,舒园里,70.0,南 北,2室1厅1卫,2000.0,28.57
整租·汇旺嘉园 1室1厅 南,河北,宁园,汇旺嘉园,65.0,南,1室1厅1卫,2200.0,33.85
整租·新兴中山八号 1室1厅 北,河北,宁园,新兴中山八号,52.41,北,1室1厅1卫,2600.0,49.61
整租·舒园里 1室1厅 南,河北,宁园,舒园里,39.0,南,1室1厅1卫,1200.0,30.77
整租·福山里 1室1厅 东,东丽,张贵庄,福山里,33.53,东,1室1厅1卫,800.0,23.86
整租·津门里 1室1厅 南,东丽,张贵庄,津门里,42.35,南,1室1厅1卫,1300.0,30.7
整租·永平巷 2室1厅 南/北,东丽,张贵庄,永平巷,65.0,南 北,2室1厅1卫,1600.0,24.62
整租·詹滨西里 2室1厅 南/北,东丽,张贵庄,詹滨西里,108.0,南 北,2室1厅1卫,1500.0,13.89
整租·詹滨西里 2室1厅 南/北,东丽,张贵庄,詹滨西里,92.0,南 北,2室1厅1卫,1600.0,17.39
整租·景欣苑 2室1厅 南/北,东丽,张贵庄,景欣苑,84.15,南 北,2室1厅1卫,2000.0,23.77
整租·新世嘉大厦 1室1厅 南,东丽,张贵庄,新世嘉大厦,60.0,南,1室1厅1卫,1500.0,25.0
整租·詹滨里 2室1厅 南,东丽,张贵庄,詹滨里,60.0,南,2室1厅1卫,1800.0,30.0
整租·泰安里(东丽区) 1室1厅 南,东丽,张贵庄,泰安里(东丽区),47.19,南,1室1厅1卫,1200.0,25.43
整租·詹滨西里 1室1厅 南,东丽,张贵庄,詹滨西里,40.0,南,1室1厅1卫,1200.0,30.0
整租·跃丽大厦 1室0厅 西,东丽,张贵庄,跃丽大厦,36.0,西,1室0厅1卫,1200.0,33.33
整租·先锋公寓 2室1厅 南/北,东丽,张贵庄,先锋公寓,76.71,南 北,2室1厅1卫,1100.0,14.34
整租·景翠园 4室2厅 南/北,东丽,张贵庄,景翠园,156.97,南 北,4室2厅2卫,4500.0,28.67
整租·永平巷 1室0厅 南/北,东丽,张贵庄,永平巷,28.8,南 北,1室0厅1卫,1100.0,38.19
整租·永平巷 1室1厅 南,东丽,张贵庄,永平巷,29.41,南,1室1厅1卫,1000.0,34.0
整租·振华东里 2室1厅 南/北,东丽,张贵庄,振华东里,73.0,南 北,2室1厅1卫,1200.0,16.44
整租·福阳西里 2室1厅 南/北,东丽,张贵庄,福阳西里,42.7,南 北,2室1厅1卫,720.0,16.86
整租·惠民里(东丽区) 5室1厅 跃层 南/北,东丽,张贵庄,惠民里(东丽区),165.0,南 北,5室1厅2卫,2500.0,15.15
整租·詹滨里 1室1厅 南,东丽,张贵庄,詹滨里,42.42,南,1室1厅1卫,1300.0,30.65
整租·惠民里(东丽区) 2室1厅 南/北,东丽,张贵庄,惠民里(东丽区),77.6,南 北,2室1厅1卫,1300.0,16.75
整租·先锋里 2室1厅 东/南,东丽,张贵庄,先锋里,64.0,东 南,2室1厅1卫,1500.0,23.44
整租·华亭里(东丽区) 1室1厅 南,东丽,张贵庄,华亭里(东丽区),56.0,南,1室1厅1卫,900.0,16.07
整租·榕洋金城 2室1厅 南/北,东丽,张贵庄,榕洋金城,256.0,南 北,2室1厅1卫,17000.0,66.41
整租·福山北里 2室1厅 南/北,东丽,张贵庄,福山北里,102.0,南 北,2室1厅1卫,2000.0,19.61
整租·先锋里 3室1厅 东/西,东丽,张贵庄,先锋里,78.0,东 西,3室1厅1卫,1400.0,17.95
整租·津门里 1室1厅 西南,东丽,张贵庄,津门里,40.9,西南,1室1厅1卫,900.0,22.0
整租·金华里(东丽区) 2室1厅 南/北,东丽,张贵庄,金华里(东丽区),60.0,南 北,2室1厅1卫,1365.0,22.75
整租·福山北里 1室1厅 南,东丽,张贵庄,福山北里,56.3,南,1室1厅1卫,1100.0,19.54
整租·詹滨里 2室1厅 南,东丽,张贵庄,詹滨里,60.0,南,2室1厅1卫,1000.0,16.67
整租·詹滨里 1室1厅 南,东丽,张贵庄,詹滨里,40.38,南,1室1厅1卫,900.0,22.29
整租·尚都家园 2室1厅 南,红桥,三条石,尚都家园,91.0,南,2室1厅1卫,3500.0,38.46
整租·尚都家园 3室1厅 南,红桥,三条石,尚都家园,123.0,南,3室1厅2卫,4200.0,34.15
整租·尚都家园 2室1厅 西南,红桥,三条石,尚都家园,87.04,西南,2室1厅1卫,3700.0,42.51
整租·御河湾新苑 1室1厅 南,红桥,三条石,御河湾新苑,51.6,南,1室1厅1卫,2500.0,48.45
整租·泰达城河与海 3室2厅 南/北,红桥,三条石,泰达城河与海,142.54,南 北,3室2厅2卫,5000.0,35.08
整租·尚都家园 1室1厅 南,红桥,三条石,尚都家园,61.33,南,1室1厅1卫,2900.0,47.29
整租·长益里 1室1厅 南,红桥,三条石,长益里,42.8,南,1室1厅1卫,1600.0,37.38
整租·御河湾新苑 1室1厅 南,红桥,三条石,御河湾新苑,49.0,南,1室1厅1卫,2200.0,44.9
整租·御河湾新苑 1室1厅 东,红桥,三条石,御河湾新苑,46.58,东,1室1厅1卫,1900.0,40.79
整租·金领国际 1室1厅 东北,红桥,三条石,金领国际,50.7,东北,1室1厅1卫,2200.0,43.39
整租·御河湾新苑 4室1厅 南/北,红桥,三条石,御河湾新苑,220.38,南 北,4室1厅1卫,9700.0,44.01
整租·泰达城河与海 4室2厅 东南,红桥,三条石,泰达城河与海,163.25,东南,4室2厅2卫,3800.0,23.28
整租·泰达城河与海 3室2厅 南/北,红桥,三条石,泰达城河与海,186.0,南 北,3室2厅2卫,8800.0,47.31
整租·天桂里 1室1厅 西,红桥,三条石,天桂里,43.0,西,1室1厅1卫,1350.0,31.4
整租·御河湾新苑 2室1厅 南/北,红桥,三条石,御河湾新苑,74.07,南 北,2室1厅1卫,2500.0,33.75
整租·天桂里 2室1厅 东,红桥,三条石,天桂里,76.0,东,2室1厅1卫,1800.0,23.68
整租·锦福里 1室1厅 南,河西,柳林街,锦福里,42.0,南,1室1厅1卫,1600.0,38.1
整租·珠峰里 2室1厅 南/北,河西,柳林街,珠峰里,61.0,南 北,2室1厅1卫,2400.0,39.34
整租·泰山里 2室1厅 南,河西,柳林街,泰山里,42.0,南,2室1厅1卫,1800.0,42.86
整租·景致里 1室1厅 南/北,河西,柳林街,景致里,41.0,南 北,1室1厅1卫,1300.0,31.71
整租·黄海里 1室1厅 东北,河西,柳林街,黄海里,35.0,东北,1室1厅1卫,1300.0,37.14
整租·景致里 2室1厅 南,河西,柳林街,景致里,53.0,南,2室1厅1卫,1500.0,28.3
整租·恒山里 2室1厅 南,河西,柳林街,恒山里,51.73,南,2室1厅1卫,1700.0,32.86
整租·昆仑里(河西区) 1室1厅 南,河西,柳林街,昆仑里(河西区),42.0,南,1室1厅1卫,1400.0,33.33
整租·景致里 1室1厅 南,河西,柳林街,景致里,30.0,南,1室1厅1卫,1600.0,53.33
整租·东江南里 2室1厅 南,河西,柳林街,东江南里,60.0,南,2室1厅1卫,1800.0,30.0
整租·恒山里 2室1厅 南,河西,柳林街,恒山里,60.0,南,2室1厅1卫,2000.0,33.33
整租·风致里 1室1厅 南,河西,柳林街,风致里,47.78,南,1室1厅1卫,1500.0,31.39
整租·双山新苑 1室1厅 南,河西,柳林街,双山新苑,59.0,南,1室1厅1卫,2500.0,42.37
整租·贵山小区 2室1厅 南/北,河西,柳林街,贵山小区,87.21,南 北,2室1厅1卫,2800.0,32.11
整租·雅致里 2室1厅 南,河西,柳林街,雅致里,58.0,南,2室1厅1卫,1300.0,22.41
整租·泰山里 2室1厅 南/北,河西,柳林街,泰山里,57.0,南 北,2室1厅1卫,1900.0,33.33
整租·昆仑里(河西区) 2室1厅 南/北,河西,柳林街,昆仑里(河西区),62.0,南 北,2室1厅1卫,2500.0,40.32
整租·双山里 2室1厅 东南,河西,柳林街,双山里,57.46,东南,2室1厅1卫,1900.0,33.07
整租·珠峰里 1室1厅 西,河西,柳林街,珠峰里,45.0,西,1室1厅1卫,1200.0,26.67
整租·珠峰里 1室1厅 南,河西,柳林街,珠峰里,29.13,南,1室1厅1卫,1500.0,51.49
整租·东江南里 1室1厅 南,河西,柳林街,东江南里,31.78,南,1室1厅1卫,1350.0,42.48
整租·微山里 2室1厅 东南,河西,柳林街,微山里,54.8,东南,2室1厅1卫,1200.0,21.9
整租·柳林东里 2室1厅 南/北,河西,柳林街,柳林东里,60.0,南 北,2室1厅1卫,1600.0,26.67
整租·昆仑里(河西区) 1室1厅 南,河西,柳林街,昆仑里(河西区),42.0,南,1室1厅1卫,1600.0,38.1
整租·锦福里 2室1厅 南/北,河西,柳林街,锦福里,62.0,南 北,2室1厅1卫,1600.0,25.81
整租·骊山里 2室1厅 南/北,河西,柳林街,骊山里,57.0,南 北,2室1厅1卫,1500.0,26.32
整租·元山里 1室1厅 南/北,河西,柳林街,元山里,41.0,南 北,1室1厅1卫,1500.0,36.59
整租·云山里 2室1厅 南,河西,柳林街,云山里,58.0,南,2室1厅1卫,1200.0,20.69
整租·无缝大楼 2室1厅 南,河西,柳林街,无缝大楼,55.0,南,2室1厅1卫,1300.0,23.64
整租·园丁公寓 1室1厅 南,河西,柳林街,园丁公寓,47.19,南,1室1厅1卫,1500.0,31.79
整租·紫宸雅苑 3室2厅 南/北,滨海新区,于家堡,紫宸雅苑,118.0,南 北,3室2厅1卫,3500.0,29.66
整租·万科滨海大都会观塘苑 3室2厅 南/北,滨海新区,于家堡,万科滨海大都会观塘苑,139.18,南 北,3室2厅2卫,4700.0,33.77
整租·万科滨海大都会观文轩 2室1厅 南/北,滨海新区,于家堡,万科滨海大都会观文轩,88.0,南 北,2室1厅2卫,2800.0,31.82
整租·万科滨海大都会观雅轩 3室2厅 南/北,滨海新区,于家堡,万科滨海大都会观雅轩,114.0,南 北,3室2厅2卫,4200.0,36.84
整租·岳阳里(塘沽区) 2室1厅 南/北,滨海新区,于家堡,岳阳里(塘沽区),50.0,南 北,2室1厅1卫,1500.0,30.0
整租·天晖苑 3室2厅 南/北,滨海新区,于家堡,天晖苑,108.0,南 北,3室2厅2卫,1700.0,15.74
整租·宝龙国际中心 2室1厅 东南,滨海新区,于家堡,宝龙国际中心,70.0,东南,2室1厅1卫,2200.0,31.43
整租·万科滨海大都会观景轩 2室1厅 南,滨海新区,于家堡,万科滨海大都会观景轩,88.0,南,2室1厅1卫,3000.0,34.09
整租·天恒苑 3室2厅 南/北,滨海新区,于家堡,天恒苑,127.0,南 北,3室2厅2卫,2000.0,15.75
整租·万海华府北苑 2室1厅 南/北,滨海新区,于家堡,万海华府北苑,89.15,南 北,2室1厅1卫,2700.0,30.29
整租·万海华府北苑 3室1厅 南/北,滨海新区,于家堡,万海华府北苑,89.0,南 北,3室1厅1卫,2500.0,28.09
整租·新华东里 2室1厅 南/西,滨海新区,于家堡,新华东里,70.0,南 西,2室1厅1卫,1600.0,22.86
整租·万科滨海大都会观涛苑 2室1厅 南,滨海新区,于家堡,万科滨海大都会观涛苑,90.0,南,2室1厅1卫,3200.0,35.56
整租·紫宸雅苑 3室2厅 南,滨海新区,于家堡,紫宸雅苑,93.0,南,3室2厅1卫,3200.0,34.41
整租·万海华府北苑 3室2厅 东/南,滨海新区,于家堡,万海华府北苑,89.0,东 南,3室2厅1卫,3100.0,34.83
整租·万海华府北苑 3室2厅 南/北,滨海新区,于家堡,万海华府北苑,124.57,南 北,3室2厅2卫,2000.0,16.06
整租·中国塘 2室1厅 南,滨海新区,于家堡,中国塘,88.0,南,2室1厅1卫,3300.0,37.5
整租·万海华府北苑 3室1厅 南,滨海新区,于家堡,万海华府北苑,88.0,南,3室1厅1卫,3400.0,38.64
整租·万科滨海大都会观涛苑 1室1厅 南,滨海新区,于家堡,万科滨海大都会观涛苑,41.0,南,1室1厅1卫,2100.0,51.22
整租·万海华府北苑 3室2厅 南/北,滨海新区,于家堡,万海华府北苑,126.28,南 北,3室2厅2卫,2000.0,15.84
整租·万海华府北苑 3室2厅 南/北,滨海新区,于家堡,万海华府北苑,126.28,南 北,3室2厅2卫,4000.0,31.68
整租·新港雅苑 2室1厅 南/北,滨海新区,于家堡,新港雅苑,91.0,南 北,2室1厅1卫,2500.0,27.47
整租·万科滨海大都会观塘苑 3室3厅 北,滨海新区,于家堡,万科滨海大都会观塘苑,212.0,北,3室3厅3卫,16666.0,78.61
整租·紫宸雅苑 3室2厅 南,滨海新区,于家堡,紫宸雅苑,110.0,南,3室2厅2卫,3600.0,32.73
整租·万科滨海大都会观涛苑 2室1厅 南/北,滨海新区,于家堡,万科滨海大都会观涛苑,88.0,南 北,2室1厅1卫,2800.0,31.82
整租·万海华府南苑 3室2厅 南,滨海新区,于家堡,万海华府南苑,130.0,南,3室2厅2卫,3400.0,26.15
整租·宝龙国际中心 1室1厅 南/北,滨海新区,于家堡,宝龙国际中心,62.0,南 北,1室1厅1卫,2250.0,36.29
整租·融创·滨海中心 3室1厅 南,滨海新区,于家堡,融创·滨海中心,317.0,南,3室1厅1卫,6000.0,18.93
整租·万科滨海大都会观涛苑 1室1厅 西,滨海新区,于家堡,万科滨海大都会观涛苑,42.33,西,1室1厅1卫,2100.0,49.61
整租·紫宸澜苑 3室1厅 南/北,滨海新区,于家堡,紫宸澜苑,90.0,南 北,3室1厅1卫,3400.0,37.78
整租·招商津湾天玺 4室2厅 南,和平,小白楼,招商津湾天玺,344.24,南,4室2厅4卫,30000.0,87.15
整租·台儿庄路（和平区） 1室1厅 东北,和平,小白楼,台儿庄路（和平区）,50.0,东北,1室1厅1卫,6000.0,120.0
整租·台儿庄路（和平区） 1室1厅 西南,和平,小白楼,台儿庄路（和平区）,73.0,西南,1室1厅1卫,8700.0,119.18
整租·港湾中心 2室1厅 南,和平,小白楼,港湾中心,80.0,南,2室1厅1卫,4300.0,53.75
整租·泰安道五大院 1室1厅 东,和平,小白楼,泰安道五大院,92.19,东,1室1厅1卫,11000.0,119.32
整租·新华大厦 3室2厅 南/北,和平,小白楼,新华大厦,209.0,南 北,3室2厅1卫,8600.0,41.15
整租·大同道 2室1厅 南,和平,小白楼,大同道,50.0,南,2室1厅1卫,2380.0,47.6
整租·青岛道 1室0厅 南,和平,小白楼,青岛道,31.29,南,1室0厅1卫,900.0,28.76
整租·招商津湾天玺 2室1厅 南,和平,小白楼,招商津湾天玺,119.71,南,2室1厅2卫,8800.0,73.51
整租·解放北路 1室0厅 南,和平,小白楼,解放北路,11.18,南,1室0厅1卫,900.0,80.5
整租·京津国际中心 3室2厅 南,和平,小白楼,京津国际中心,210.0,南,3室2厅2卫,23000.0,109.52
