name,district,section,community,area,orientation,layout,rent,unit_rent
整租·高行银杏苑 2室1厅 南,浦东,高行,高行银杏苑,72.46,南,2室1厅1卫,4000.0,55.2
整租·春江花悦园 3室1厅 南,浦东,高行,春江花悦园,93.67,南,3室1厅1卫,6600.0,70.46
整租·东力新村 2室2厅 南/北,浦东,高行,东力新村,86.86,南 北,2室2厅1卫,5500.0,63.32
整租·华高一村 2室1厅 南,浦东,高行,华高一村,77.58,南,2室1厅1卫,5500.0,70.89
整租·东沟四村 2室0厅 南,浦东,高行,东沟四村,39.76,南,2室0厅1卫,3600.0,90.54
整租·新高苑(二期) 2室1厅 南,浦东,高行,新高苑(二期),56.87,南,2室1厅1卫,4600.0,80.89
整租·华高苑南区 2室2厅 南,浦东,高行,华高苑南区,106.0,南,2室2厅2卫,6000.0,56.6
整租·高行绿洲(三期) 2室2厅 南,浦东,高行,高行绿洲(三期),79.0,南,2室2厅1卫,5300.0,67.09
整租·东力新村 2室2厅 南,浦东,高行,东力新村,73.01,南,2室2厅1卫,4700.0,64.37
整租·新华红星国际广场 2室1厅 南,闵行,金汇,新华红星国际广场,84.0,南,2室1厅1卫,11000.0,130.95
整租·新东苑国际酒店式公寓 1室1厅 南,闵行,金汇,新东苑国际酒店式公寓,60.29,南,1室1厅1卫,6100.0,101.18
整租·新华红星国际广场 3室2厅 南,闵行,金汇,新华红星国际广场,117.0,南,3室2厅2卫,16400.0,140.17
整租·环镇西路39、41弄 2室1厅 南,闵行,金汇,环镇西路39、41弄,49.05,南,2室1厅1卫,5800.0,118.25
整租·环镇西路6弄 2室1厅 南,闵行,金汇,环镇西路6弄,57.67,南,2室1厅1卫,5900.0,102.31
整租·新华红星国际广场 2室2厅 南,闵行,金汇,新华红星国际广场,75.41,南,2室2厅1卫,9200.0,122.0
整租·天安豪园 2室2厅 南,闵行,金汇,天安豪园,76.78,南,2室2厅1卫,8500.0,110.71
整租·锦绣江南(一期) 3室2厅 南,闵行,金汇,锦绣江南(一期),121.13,南,3室2厅2卫,12000.0,99.07
整租·锦绣江南(四期) 4室2厅 南,闵行,金汇,锦绣江南(四期),158.62,南,4室2厅2卫,27500.0,173.37
整租·环镇西路6弄 2室1厅 南,闵行,金汇,环镇西路6弄,60.38,南,2室1厅1卫,6000.0,99.37
整租·虹桥阳光翠庭 2室1厅 南,闵行,金汇,虹桥阳光翠庭,91.05,南,2室1厅1卫,7800.0,85.67
整租·红明一村 2室1厅 南,闵行,金汇,红明一村,60.94,南,2室1厅1卫,7500.0,123.07
整租·金汇华光城 2室2厅 南,闵行,金汇,金汇华光城,110.82,南,2室2厅1卫,9200.0,83.02
整租·新华红星国际广场 2室1厅 复式 南,闵行,金汇,新华红星国际广场,84.11,南,2室1厅1卫,9400.0,111.76
整租·锦绣江南(四期) 3室2厅 南/北,闵行,金汇,锦绣江南(四期),139.72,南 北,3室2厅2卫,17800.0,127.4
整租·金坤花园 1室0厅 南,闵行,金汇,金坤花园,41.65,南,1室0厅1卫,3800.0,91.24
整租·金汇华光城 3室2厅 南,闵行,金汇,金汇华光城,136.49,南,3室2厅2卫,10800.0,79.13
整租·金虹桥井亭苑 2室1厅 南,闵行,金汇,金虹桥井亭苑,86.0,南,2室1厅1卫,6800.0,79.07
整租·万源新城南区 1室1厅 南,闵行,金汇,万源新城南区,50.73,南,1室1厅1卫,7500.0,147.84
整租·吴中路940弄 2室1厅 南,闵行,金汇,吴中路940弄,61.15,南,2室1厅1卫,5800.0,94.85
整租·红明一村 2室0厅 南,闵行,金汇,红明一村,40.83,南,2室0厅1卫,4300.0,105.31
整租·锦绣江南(一期) 3室2厅 南,闵行,金汇,锦绣江南(一期),120.27,南,3室2厅1卫,11200.0,93.12
整租·虹井小区 2室0厅 南/北,闵行,金汇,虹井小区,51.27,南 北,2室0厅1卫,5800.0,113.13
整租·金虹桥井亭苑 1室2厅 南,闵行,金汇,金虹桥井亭苑,62.32,南,1室2厅1卫,7500.0,120.35
整租·新华红星国际广场 2室2厅 复式 西,闵行,金汇,新华红星国际广场,84.0,西,2室2厅2卫,14900.0,177.38
整租·新华红星国际广场 3室2厅 东南,闵行,金汇,新华红星国际广场,89.34,东南,3室2厅2卫,18000.0,201.48
整租·金虹桥井亭苑 2室1厅 南,闵行,金汇,金虹桥井亭苑,86.43,南,2室1厅1卫,7500.0,86.78
整租·锦绣江南(一期) 3室2厅 南,闵行,金汇,锦绣江南(一期),120.99,南,3室2厅1卫,15000.0,123.98
整租·锦绣江南(四期) 2室2厅 南,闵行,金汇,锦绣江南(四期),116.64,南,2室2厅2卫,15500.0,132.89
整租·锦绣江南(四期) 4室2厅 南,闵行,金汇,锦绣江南(四期),158.67,南,4室2厅2卫,25000.0,157.56
整租·大名城名郡 3室2厅 南,嘉定,安亭,大名城名郡,129.22,南,3室2厅2卫,4300.0,33.28
整租·尚都国际酒店公寓 2室1厅 南,嘉定,安亭,尚都国际酒店公寓,50.0,南,2室1厅1卫,2200.0,44.0
整租·正荣·悦珑府 3室1厅 南/北,嘉定,安亭,正荣·悦珑府,89.97,南 北,3室1厅1卫,3700.0,41.12
整租·绿地海域苏河源(一期) 2室1厅 东南/南,嘉定,安亭,绿地海域苏河源(一期),82.09,东南 南,2室1厅1卫,3200.0,38.98
整租·宫宵公寓(嘉定) 3室2厅 南,嘉定,安亭,宫宵公寓(嘉定),121.4,南,3室2厅2卫,3600.0,29.65
整租·大众春盛苑 1室1厅 南,嘉定,安亭,大众春盛苑,64.23,南,1室1厅1卫,2600.0,40.48
整租·西上海御庭 3室1厅 南,嘉定,安亭,西上海御庭,91.74,南,3室1厅1卫,3300.0,35.97
整租·万立城(商业类) 2室2厅 北,嘉定,安亭,万立城(商业类),38.0,北,2室2厅2卫,2500.0,65.79
整租·尚都国际酒店公寓 1室1厅 南,嘉定,安亭,尚都国际酒店公寓,54.95,南,1室1厅1卫,2300.0,41.86
整租·兰棠景苑 2室1厅 南,嘉定,安亭,兰棠景苑,60.0,南,2室1厅1卫,2300.0,38.33
整租·汇尊国际 2室1厅 南,嘉定,安亭,汇尊国际,83.0,南,2室1厅1卫,2880.0,34.7
整租·汇尊国际 1室1厅 南,嘉定,安亭,汇尊国际,54.0,南,1室1厅1卫,2180.0,40.37
整租·嘉宝新力梦之晴华庭 3室2厅 南/北,嘉定,安亭,嘉宝新力梦之晴华庭,97.0,南 北,3室2厅2卫,4700.0,48.45
整租·嘉亭菁苑 3室2厅 南,嘉定,安亭,嘉亭菁苑,163.38,南,3室2厅2卫,6500.0,39.78
整租·汇尊国际 1室1厅 西,嘉定,安亭,汇尊国际,51.75,西,1室1厅1卫,1900.0,36.71
整租·水仙小区 2室1厅 南,嘉定,安亭,水仙小区,64.72,南,2室1厅1卫,2300.0,35.54
整租·博泰景苑 3室2厅 南,嘉定,安亭,博泰景苑,139.99,南,3室2厅2卫,3900.0,27.86
整租·安亭新镇波恩风情 2室2厅 南,嘉定,安亭,安亭新镇波恩风情,75.5,南,2室2厅1卫,4000.0,52.98
整租·新黄路62号 2室1厅 南,嘉定,安亭,新黄路62号,68.1,南,2室1厅1卫,1900.0,27.9
整租·莱英悦都 2室1厅 南,嘉定,安亭,莱英悦都,43.95,南,2室1厅2卫,2800.0,63.71
整租·兴苑 2室1厅 南,嘉定,安亭,兴苑,123.87,南,2室1厅1卫,3800.0,30.68
整租·西上海名邸 2室1厅 南,嘉定,安亭,西上海名邸,91.29,南,2室1厅1卫,3800.0,41.63
整租·玉兰二村 2室1厅 南,嘉定,安亭,玉兰二村,80.28,南,2室1厅1卫,2800.0,34.88
整租·新城尚上城 3室2厅 南/北,嘉定,安亭,新城尚上城,128.45,南 北,3室2厅2卫,5500.0,42.82
整租·尚都国际酒店公寓 1室1厅 北,嘉定,安亭,尚都国际酒店公寓,52.24,北,1室1厅1卫,2000.0,38.28
整租·大学里(一期) 2室1厅 南,嘉定,安亭,大学里(一期),92.43,南,2室1厅1卫,3000.0,32.46
整租·绿地海域苏河源(一期) 3室2厅 南/北,嘉定,安亭,绿地海域苏河源(一期),89.49,南 北,3室2厅1卫,4000.0,44.7
整租·莱英郡 3室2厅 南,嘉定,安亭,莱英郡,296.05,南,3室2厅1卫,6999.0,23.64
整租·嘉正国际 1室0厅 东北,嘉定,安亭,嘉正国际,70.0,东北,1室0厅1卫,4000.0,57.14
整租·安亭中央公园 2室1厅 南,嘉定,安亭,安亭中央公园,74.32,南,2室1厅1卫,3300.0,44.4
整租·罗秀新村 1室1厅 南,徐汇,长桥,罗秀新村,44.1,南,1室1厅1卫,3000.0,68.03
整租·长桥四村 1室1厅 南,徐汇,长桥,长桥四村,38.9,南,1室1厅1卫,3600.0,92.54
整租·长桥五村 2室1厅 东南,徐汇,长桥,长桥五村,66.33,东南,2室1厅1卫,5800.0,87.44
整租·长桥八村 1室1厅 南,徐汇,长桥,长桥八村,46.25,南,1室1厅1卫,4400.0,95.14
整租·长桥三村 1室1厅 南,徐汇,长桥,长桥三村,43.58,南,1室1厅1卫,4900.0,112.44
整租·罗秀二村 1室1厅 南,徐汇,长桥,罗秀二村,22.6,南,1室1厅1卫,3500.0,154.87
整租·徐汇新城(公寓) 4室2厅 南/北,徐汇,长桥,徐汇新城(公寓),144.39,南 北,4室2厅2卫,12000.0,83.11
整租·长桥二村 1室1厅 南,徐汇,长桥,长桥二村,30.72,南,1室1厅1卫,4000.0,130.21
整租·由由一村 2室1厅 南,浦东,北蔡,由由一村,57.89,南,2室1厅1卫,5500.0,95.01
整租·由由三村 1室1厅 南,浦东,北蔡,由由三村,51.13,南,1室1厅1卫,4600.0,89.97
整租·培花七村 2室1厅 南,浦东,北蔡,培花七村,58.61,南,2室1厅1卫,5500.0,93.84
整租·莲溪八村 2室1厅 南,浦东,北蔡,莲溪八村,72.0,南,2室1厅1卫,5800.0,80.56
整租·培花七村 2室0厅 南,浦东,北蔡,培花七村,58.0,南,2室0厅1卫,5500.0,94.83
整租·鹏海小区 2室1厅 南,浦东,北蔡,鹏海小区,72.44,南,2室1厅1卫,5500.0,75.92
整租·培育苑 2室1厅 南,浦东,北蔡,培育苑,68.33,南,2室1厅1卫,5300.0,77.56
整租·龙科公寓 2室1厅 南,浦东,北蔡,龙科公寓,81.5,南,2室1厅1卫,4800.0,58.9
整租·柳林公寓 2室2厅 南,虹口,凉城,柳林公寓,107.13,南,2室2厅1卫,9800.0,91.48
整租·花园城 2室2厅 南/北,虹口,凉城,花园城,121.0,南 北,2室2厅2卫,11000.0,90.91
整租·文苑小区(虹口) 1室1厅 南,虹口,凉城,文苑小区(虹口),52.22,南,1室1厅1卫,3300.0,63.19
整租·中虹花园丽都苑 2室2厅 南,虹口,凉城,中虹花园丽都苑,114.0,南,2室2厅1卫,10500.0,92.11
整租·文苑小区(虹口) 2室1厅 南,虹口,凉城,文苑小区(虹口),59.59,南,2室1厅1卫,5100.0,85.58
整租·星苑小区 2室1厅 南,虹口,凉城,星苑小区,54.89,南,2室1厅1卫,4200.0,76.52
整租·灵新小区 2室0厅 南/北,虹口,凉城,灵新小区,41.45,南 北,2室0厅1卫,4300.0,103.74
整租·宏苑小区 2室1厅 南,虹口,凉城,宏苑小区,54.08,南,2室1厅1卫,4800.0,88.76
整租·广灵四路280弄 1室0厅 南,虹口,凉城,广灵四路280弄,34.14,南,1室0厅1卫,3800.0,111.31
整租·友谊二村 2室1厅 南,虹口,凉城,友谊二村,57.98,南,2室1厅1卫,4980.0,85.89
整租·花园城 3室2厅 南,虹口,凉城,花园城,145.33,南,3室2厅2卫,14000.0,96.33
整租·文苑小区(虹口) 1室1厅 南,虹口,凉城,文苑小区(虹口),36.09,南,1室1厅1卫,3100.0,85.9
整租·铂金时代 1室1厅 西/西北/北,虹口,凉城,铂金时代,40.0,西 西北 北,1室1厅1卫,4700.0,117.5
整租·同心路975号 2室1厅 南,虹口,凉城,同心路975号,53.0,南,2室1厅1卫,5000.0,94.34
整租·广联新苑 2室1厅 南,虹口,凉城,广联新苑,78.51,南,2室1厅1卫,6800.0,86.61
整租·商洛小区 1室1厅 北,虹口,凉城,商洛小区,30.0,北,1室1厅1卫,3400.0,113.33
整租·城城金岛苑 2室2厅 南,虹口,凉城,城城金岛苑,88.62,南,2室2厅1卫,7800.0,88.02
整租·车站南路407弄 2室1厅 南,虹口,凉城,车站南路407弄,69.14,南,2室1厅1卫,5100.0,73.76
整租·灵新小区 2室0厅 南,虹口,凉城,灵新小区,43.34,南,2室0厅1卫,4800.0,110.75
整租·灵新小区 3室1厅 南,虹口,凉城,灵新小区,90.0,南,3室1厅1卫,5950.0,66.11
整租·广苑小区 2室1厅 南,虹口,凉城,广苑小区,57.68,南,2室1厅1卫,4500.0,78.02
整租·三湘花苑 3室1厅 南,虹口,凉城,三湘花苑,96.44,南,3室1厅1卫,7000.0,72.58
整租·灵新小区 2室0厅 南/北,虹口,凉城,灵新小区,50.91,南 北,2室0厅1卫,4700.0,92.32
整租·星苑小区 3室1厅 西,虹口,凉城,星苑小区,72.35,西,3室1厅1卫,7100.0,98.13
整租·广中二村 4室2厅 复式 南,虹口,凉城,广中二村,170.0,南,4室2厅2卫,14500.0,85.29
整租·文苑小区(虹口) 3室1厅 南,虹口,凉城,文苑小区(虹口),97.14,南,3室1厅1卫,6700.0,68.97
整租·景明大厦 2室1厅 南,虹口,凉城,景明大厦,87.26,南,2室1厅1卫,6200.0,71.05
整租·黄山坊 2室1厅 南,虹口,凉城,黄山坊,66.96,南,2室1厅1卫,6200.0,92.59
整租·秀苑小区 1室1厅 南,虹口,凉城,秀苑小区,42.0,南,1室1厅1卫,3800.0,90.48
整租·花园城 2室1厅 南/北,虹口,凉城,花园城,96.4,南 北,2室1厅1卫,12000.0,124.48
整租·银都新村(8至10区) 2室2厅 南/北,闵行,莘庄南广场,银都新村(8至10区),56.65,南 北,2室2厅1卫,4200.0,74.14
整租·春申五村 2室1厅 南,闵行,莘庄南广场,春申五村,69.08,南,2室1厅1卫,4500.0,65.14
整租·万科假日风景99弄 2室2厅 南/北,闵行,莘庄南广场,万科假日风景99弄,92.01,南 北,2室2厅1卫,6500.0,70.64
整租·万科假日风景99弄 2室2厅 南,闵行,莘庄南广场,万科假日风景99弄,91.8,南,2室2厅1卫,6600.0,71.9
整租·众众家园南苑 2室2厅 南/北,闵行,莘庄南广场,众众家园南苑,102.09,南 北,2室2厅1卫,7500.0,73.46
整租·名都新城（四期） 3室3厅 南,闵行,莘庄南广场,名都新城（四期）,139.69,南,3室3厅2卫,9800.0,70.16
整租·柏林春天（一期） 2室2厅 南/北,闵行,莘庄南广场,柏林春天（一期）,89.74,南 北,2室2厅1卫,6500.0,72.43
整租·银都新村(1至7区) 1室1厅 南,闵行,莘庄南广场,银都新村(1至7区),42.56,南,1室1厅1卫,2300.0,54.04
整租·好世鹿鸣苑 2室2厅 南,闵行,莘庄南广场,好世鹿鸣苑,102.04,南,2室2厅1卫,7800.0,76.44
整租·龙盛国际商业广场(商业类) 2室1厅 西,闵行,莘庄南广场,龙盛国际商业广场(商业类),35.16,西,2室1厅2卫,4300.0,122.3
整租·莘南花苑二村 2室2厅 南,闵行,莘庄南广场,莘南花苑二村,67.82,南,2室2厅1卫,5000.0,73.72
整租·名都新城（一、二期） 2室1厅 南,闵行,莘庄南广场,名都新城（一、二期）,87.88,南,2室1厅1卫,6200.0,70.55
整租·金都花好悦园 2室1厅 南/北,闵行,莘庄南广场,金都花好悦园,87.78,南 北,2室1厅1卫,4800.0,54.68
整租·东苑世纪名门 2室2厅 南,闵行,莘庄南广场,东苑世纪名门,103.34,南,2室2厅1卫,7000.0,67.74
整租·银都新村(1至7区) 2室1厅 南,闵行,莘庄南广场,银都新村(1至7区),65.44,南,2室1厅1卫,3900.0,59.6
整租·金都花好悦园 2室1厅 南,闵行,莘庄南广场,金都花好悦园,88.09,南,2室1厅1卫,4800.0,54.49
整租·莘南花苑一村 1室1厅 南,闵行,莘庄南广场,莘南花苑一村,51.41,南,1室1厅1卫,3800.0,73.92
整租·江南名邸 3室2厅 南,闵行,莘庄南广场,江南名邸,112.83,南,3室2厅2卫,6200.0,54.95
整租·好世凤凰城 3室2厅 南/北,闵行,莘庄南广场,好世凤凰城,123.87,南 北,3室2厅2卫,9500.0,76.69
整租·好世鹿鸣苑 2室1厅 南,闵行,莘庄南广场,好世鹿鸣苑,100.32,南,2室1厅1卫,8800.0,87.72
整租·奥塞花园 1室2厅 南,闵行,莘庄南广场,奥塞花园,64.64,南,1室2厅1卫,5000.0,77.35
整租·邻里苑 1室1厅 南,闵行,莘庄南广场,邻里苑,54.65,南,1室1厅1卫,4800.0,87.83
整租·南街51弄 1室1厅 南,闵行,莘庄南广场,南街51弄,47.3,南,1室1厅1卫,4300.0,90.91
整租·春申五村 2室1厅 南,闵行,莘庄南广场,春申五村,62.05,南,2室1厅1卫,4500.0,72.52
整租·邻里苑 2室2厅 南,闵行,莘庄南广场,邻里苑,79.59,南,2室2厅1卫,5500.0,69.1
整租·TODTOWN天荟 3室2厅 南,闵行,莘庄南广场,TODTOWN天荟,153.0,南,3室2厅2卫,17900.0,116.99
整租·春申府邸 2室2厅 南,闵行,莘庄南广场,春申府邸,88.61,南,2室2厅1卫,6500.0,73.36
整租·名都新城（三期） 2室2厅 南/北,闵行,莘庄南广场,名都新城（三期）,96.0,南 北,2室2厅1卫,6800.0,70.83
整租·都市苑 1室1厅 南,闵行,莘庄南广场,都市苑,57.04,南,1室1厅1卫,4100.0,71.88
整租·银都新村(1至7区) 1室1厅 南,闵行,莘庄南广场,银都新村(1至7区),42.69,南,1室1厅1卫,3100.0,72.62
整租·虹梅菁典 2室1厅 南,闵行,春申,虹梅菁典,116.86,南,2室1厅1卫,6000.0,51.34
整租·金地城三期御领 3室2厅 南/北,浦东,惠南,金地城三期御领,137.88,南 北,3室2厅2卫,5200.0,37.71
整租·金地峯汇 4室2厅 东/南/北,嘉定,嘉定新城,金地峯汇,143.76,东 南 北,4室2厅2卫,9500.0,66.08
整租·金地峯汇 3室2厅 南,嘉定,嘉定新城,金地峯汇,101.31,南,3室2厅2卫,6000.0,59.22
整租·安高东方御府 3室2厅 南,嘉定,嘉定新城,安高东方御府,89.57,南,3室2厅1卫,5900.0,65.87
整租·中信泰富又一城三期 2室2厅 南,嘉定,嘉定新城,中信泰富又一城三期,98.0,南,2室2厅1卫,4500.0,45.92
整租·中信泰富又一城二期 2室2厅 南/北,嘉定,嘉定新城,中信泰富又一城二期,97.42,南 北,2室2厅1卫,5600.0,57.48
整租·好世商业广场 2室1厅 东,嘉定,嘉定新城,好世商业广场,53.68,东,2室1厅2卫,3300.0,61.48
整租·崇文路1851弄 1室1厅 南,嘉定,嘉定新城,崇文路1851弄,55.22,南,1室1厅1卫,3200.0,57.95
整租·崇文路1851弄 2室2厅 南,嘉定,嘉定新城,崇文路1851弄,55.0,南,2室2厅1卫,2900.0,52.73
整租·绿地卡米公社 2室2厅 南,嘉定,嘉定新城,绿地卡米公社,51.0,南,2室2厅1卫,4000.0,78.43
整租·绿地秋霞坊(公寓) 2室2厅 南,嘉定,嘉定新城,绿地秋霞坊(公寓),82.57,南,2室2厅1卫,4600.0,55.71
整租·中信泰富又一城（一期） 2室2厅 南/北,嘉定,嘉定新城,中信泰富又一城（一期）,91.0,南 北,2室2厅1卫,4600.0,50.55
整租·尚品 2室1厅 南,嘉定,嘉定新城,尚品,32.75,南,2室1厅1卫,2600.0,79.39
整租·新城金郡188弄 3室1厅 南,嘉定,嘉定新城,新城金郡188弄,93.78,南,3室1厅1卫,4988.0,53.19
整租·新城金郡（商住） 2室1厅 南/北,嘉定,嘉定新城,新城金郡（商住）,58.0,南 北,2室1厅1卫,3100.0,53.45
整租·绿地秋霞坊(别墅) 4室1厅 南,嘉定,嘉定新城,绿地秋霞坊(别墅),369.63,南,4室1厅3卫,11500.0,31.11
整租·合景峰汇(嘉定) 2室2厅 南,嘉定,嘉定新城,合景峰汇(嘉定),55.0,南,2室2厅1卫,3000.0,54.55
整租·绿地颐景嘉园 2室2厅 南/北,嘉定,嘉定新城,绿地颐景嘉园,78.83,南 北,2室2厅1卫,4500.0,57.08
整租·保利星海屿筑一期 3室2厅 南/北,嘉定,嘉定新城,保利星海屿筑一期,164.0,南 北,3室2厅2卫,6700.0,40.85
整租·阳光葡提公馆 1室1厅 南/北,嘉定,嘉定新城,阳光葡提公馆,46.5,南 北,1室1厅1卫,2700.0,58.06
整租·汇豪新天地 2室2厅 南,嘉定,嘉定新城,汇豪新天地,56.58,南,2室2厅1卫,3300.0,58.32
整租·保利天鹅语 2室2厅 南,嘉定,嘉定新城,保利天鹅语,90.77,南,2室2厅2卫,4400.0,48.47
整租·上钢二村 2室2厅 南,浦东,世博,上钢二村,70.97,南,2室2厅1卫,6000.0,84.54
整租·上钢十村 1室1厅 南,浦东,世博,上钢十村,31.18,南,1室1厅1卫,4300.0,137.91
整租·云台二小区 1室1厅 南,浦东,世博,云台二小区,48.1,南,1室1厅1卫,5000.0,103.95
整租·浦三锦苑 2室1厅 南,浦东,世博,浦三锦苑,79.3,南,2室1厅1卫,6600.0,83.23
整租·展峰大楼 2室1厅 南/西,浦东,世博,展峰大楼,70.12,南 西,2室1厅1卫,6000.0,85.57
整租·上南一村 2室1厅 东/南,浦东,世博,上南一村,52.08,东 南,2室1厅1卫,5800.0,111.37
整租·昌四小区 1室1厅 南,浦东,世博,昌四小区,45.43,南,1室1厅1卫,4300.0,94.65
整租·昌里花园 3室2厅 南,浦东,世博,昌里花园,106.37,南,3室2厅2卫,9000.0,84.61
整租·云台二小区 2室1厅 南,浦东,世博,云台二小区,62.44,南,2室1厅1卫,5800.0,92.89
整租·上南十一村 1室1厅 南,浦东,世博,上南十一村,42.3,南,1室1厅1卫,4700.0,111.11
整租·上钢八村 1室0厅 南,浦东,世博,上钢八村,35.0,南,1室0厅1卫,3900.0,111.43
整租·齐七小区 1室1厅 南,浦东,世博,齐七小区,42.32,南,1室1厅1卫,4900.0,115.78
整租·济阳一村 1室1厅 南,浦东,世博,济阳一村,40.18,南,1室1厅1卫,5000.0,124.44
整租·德州四村 1室1厅 南,浦东,世博,德州四村,28.16,南,1室1厅1卫,3980.0,141.34
整租·雪野二村 2室1厅 南,浦东,世博,雪野二村,62.0,南,2室1厅1卫,6200.0,100.0
整租·新世纪花苑(一期)(浦东) 2室1厅 南,浦东,世博,新世纪花苑(一期)(浦东),64.83,南,2室1厅1卫,5900.0,91.01
整租·德州大楼 2室1厅 南,浦东,世博,德州大楼,69.09,南,2室1厅1卫,7200.0,104.21
整租·云台二小区 1室1厅 南,浦东,世博,云台二小区,49.83,南,1室1厅1卫,4700.0,94.32
整租·云台二小区 3室1厅 南,浦东,世博,云台二小区,90.2,南,3室1厅1卫,8200.0,90.91
整租·东盛公寓 2室2厅 南,浦东,世博,东盛公寓,82.21,南,2室2厅1卫,5700.0,69.33
整租·昌七小区 2室1厅 南/北,浦东,世博,昌七小区,60.51,南 北,2室1厅1卫,6000.0,99.16
整租·上南三村 1室1厅 南,浦东,世博,上南三村,34.49,南,1室1厅1卫,5500.0,159.47
整租·上钢七村 2室1厅 南/北,浦东,世博,上钢七村,50.0,南 北,2室1厅1卫,6300.0,126.0
整租·济阳三村 1室1厅 南,浦东,世博,济阳三村,36.86,南,1室1厅1卫,3500.0,94.95
整租·上南六村 1室0厅 南,浦东,世博,上南六村,29.74,南,1室0厅1卫,4000.0,134.5
整租·新世纪花苑(一期)(浦东) 2室1厅 南,浦东,世博,新世纪花苑(一期)(浦东),57.47,南,2室1厅1卫,5200.0,90.48
整租·上钢三村 1室1厅 南,浦东,世博,上钢三村,42.29,南,1室1厅1卫,4500.0,106.41
整租·东明苑 1室1厅 南,浦东,世博,东明苑,44.32,南,1室1厅1卫,4900.0,110.56
整租·上南十二村 2室1厅 南,浦东,世博,上南十二村,63.83,南,2室1厅1卫,6900.0,108.1
整租·上南花苑一期 3室1厅 南,浦东,世博,上南花苑一期,116.25,南,3室1厅1卫,9200.0,79.14
整租·中山北路2165弄 1室1厅 南,普陀,光新,中山北路2165弄,42.05,南,1室1厅1卫,5500.0,130.8
整租·岚皋大楼 2室1厅 东/西,普陀,光新,岚皋大楼,69.36,东 西,2室1厅1卫,6200.0,89.39
整租·香溢花城一期 3室2厅 西南,普陀,光新,香溢花城一期,134.23,西南,3室2厅2卫,16000.0,119.2
整租·苏河望 4室2厅 南/北,普陀,光新,苏河望,150.57,南 北,4室2厅2卫,22500.0,149.43
整租·太浜巷小区 2室1厅 南,普陀,光新,太浜巷小区,68.34,南,2室1厅1卫,6000.0,87.8
整租·太浜巷小区 2室1厅 南/北,普陀,光新,太浜巷小区,47.61,南 北,2室1厅1卫,4800.0,100.82
整租·苏河望 3室2厅 南/北,普陀,光新,苏河望,104.17,南 北,3室2厅2卫,16000.0,153.6
整租·管弄五六街坊 1室1厅 南,普陀,光新,管弄五六街坊,34.78,南,1室1厅1卫,4400.0,126.51
整租·管弄五六街坊 1室0厅 南,普陀,光新,管弄五六街坊,34.57,南,1室0厅1卫,4200.0,121.49
整租·秋月枫舍 2室2厅 南/北,普陀,光新,秋月枫舍,96.96,南 北,2室2厅1卫,10000.0,103.14
整租·秋月枫舍 2室2厅 南/北,普陀,光新,秋月枫舍,101.37,南 北,2室2厅1卫,11500.0,113.45
整租·苏河望 3室2厅 南,普陀,光新,苏河望,100.0,南,3室2厅2卫,17500.0,175.0
整租·华源世界广场 1室1厅 南,普陀,光新,华源世界广场,50.14,南,1室1厅1卫,6900.0,137.61
整租·中山北路2185弄 1室0厅 南,普陀,光新,中山北路2185弄,36.59,南,1室0厅1卫,4000.0,109.32
整租·管弄一二街坊 2室1厅 南,普陀,光新,管弄一二街坊,64.7,南,2室1厅1卫,6700.0,103.55
整租·新体育广场 1室1厅 南,普陀,光新,新体育广场,49.32,南,1室1厅1卫,5100.0,103.41
整租·石泉路1号 2室1厅 南,普陀,光新,石泉路1号,67.57,南,2室1厅1卫,5500.0,81.4
整租·光新路430弄 1室0厅 南,普陀,光新,光新路430弄,35.77,南,1室0厅1卫,3800.0,106.23
整租·光新路430弄 2室0厅 南,普陀,光新,光新路430弄,49.52,南,2室0厅1卫,4800.0,96.93
整租·香溢花城一期 3室2厅 南/北,普陀,光新,香溢花城一期,143.4,南 北,3室2厅2卫,14100.0,98.33
整租·光新苑 1室0厅 北,普陀,光新,光新苑,31.83,北,1室0厅1卫,4000.0,125.67
整租·铁路新村(华池路) 2室0厅 南/北,普陀,光新,铁路新村(华池路),60.46,南 北,2室0厅1卫,5300.0,87.66
整租·石一小区 1室1厅 西,普陀,光新,石一小区,39.62,西,1室1厅1卫,4200.0,106.01
整租·新体育广场 1室0厅 南,普陀,光新,新体育广场,47.55,南,1室0厅1卫,4700.0,98.84
整租·光新三村 1室0厅 南,普陀,光新,光新三村,27.95,南,1室0厅1卫,3500.0,125.22
整租·管弄三街坊 1室1厅 南,普陀,光新,管弄三街坊,36.69,南,1室1厅1卫,4600.0,125.37
整租·光新大楼 1室1厅 南,普陀,光新,光新大楼,49.9,南,1室1厅1卫,4000.0,80.16
整租·石泉路97弄 2室0厅 南/北,普陀,光新,石泉路97弄,50.16,南 北,2室0厅1卫,5400.0,107.66
整租·管弄五六街坊 2室1厅 南,普陀,光新,管弄五六街坊,59.95,南,2室1厅1卫,6100.0,101.75
整租·光新路129弄 2室1厅 南/北,普陀,光新,光新路129弄,52.46,南 北,2室1厅1卫,5800.0,110.56
整租·宝鸿小区 1室1厅 南,虹口,江湾镇,宝鸿小区,40.0,南,1室1厅1卫,3900.0,97.5
整租·镇北小区 2室1厅 南,虹口,江湾镇,镇北小区,63.99,南,2室1厅1卫,5600.0,87.51
